id,name,author,enrolls,description,image,link,overall_rating,catagory,platform,university,released_date,country,language,price,duration,certificate,material_type,added_by,num_of_reviews,num_of_ratings,image_mobile,total_ratings
982,Basics of Investing,Karthik Rangappa,0,"Investing ensures financial security, and the Stock market plays a pivotal role in this domain, it is a place where people buy/sell shares of publicly listed companies. In this module, you will learn about the fundamentals of the stock market, how to get started, how it functions and the various intermediaries that appertain it.",https://res.cloudinary.com/hire-easy/image/upload/v1662628662/varsity_m0eyt2.jpg,https://zerodha.com/varsity/,4.0,Finance,zerodha.com/varsity/,"",2022-09-08,India,English,0,4,true,Textual,Neesham,0,0,https://res.cloudinary.com/hire-easy/image/upload/v1662628662/varsity_m0eyt2.jpg,0
2,A Crash Course in Data Science,Johns Hopkins University,130k,"","",https://www.coursera.org/search?query=A Crash Course in Data Science,4.5,Computer Science,Coursera,Johns Hopkins University,2022-08-18,India,English,0,4,false,Videos,Neesham,0,0,,0
875,10 FREE Blogging Tools That Will Make You a Better Blogger,Tyler Speegle,322105,Discover 10 blogging tools for increasing your blogging and writing productivity. The ultimate blogging tools course!,https://img-c.udemycdn.com/course/240x135/1333640_cba0.jpg,https://www.udemy.com/course/10-free-blogging-tools/,2.0,Computer Science,Udemy,"",2022-09-02,India,English,500,4,false,Videos,Neesham,0,0,https://img-c.udemycdn.com/course/125_H/1333640_cba0.jpg,0
876,100 Days of Code: The Complete Python Pro Bootcamp for 2022,Dr. Angela Yu,600540,"Master Python by building 100 projects in 100 days. Learn data science, automation, build websites, games and apps!",https://s.udemycdn.com/premium-clp/2776760/CourseImage-240x135.jpg,https://www.udemy.com/course/100-days-of-code/,1.0,Computer Science,Udemy,"",2022-09-02,India,English,500,4,false,Videos,Neesham,0,0,https://img-c.udemycdn.com/course/125_H/2776760_f176_10.jpg,0
877,2022 Complete Python Bootcamp From Zero to Hero in Python,Jose Portilla,203501,Learn Python like a Professional  Start from the basics and go all the way to creating your own applications and games,https://s.udemycdn.com/premium-clp/567828/CourseImage-240x135.jpg,https://www.udemy.com/course/complete-python-bootcamp/,2.0,Computer Science,Udemy,"",2022-09-02,India,English,500,4,false,Videos,Neesham,0,0,https://img-c.udemycdn.com/course/125_H/567828_67d0.jpg,0
993,Data Structures and Algorithms,Codehelp - by Babbar,0,"Master the complete DSA, placement cource in C++ language, best competitive programming language.",https://image.telegram-group.org/Uploads/2022/08/RywshOJnhv.jpg,https://youtube.com/playlist?list=PLDzeHZWIZsToJ9zSl4-5BfOBzAR0fm--f,8.0,Computer Science,YouTube,"",2022-11-23,India,English,0,4,false,Videos,Neesham,0,0,https://image.telegram-group.org/Uploads/2022/08/RywshOJnhv.jpg,0
10,AI for Medical Prognosis,deeplearning.ai,4k,"","",https://www.coursera.org/search?query=AI for Medical Prognosis,4.6,Computer Science,Coursera,deeplearning.ai,2022-08-18,India,English,0,4,false,Videos,Neesham,0,0,,0
881,Advanced Databases and SQL Querying,Rakesh Gopalakrishnan,293752,Learn advanced T-SQL Querying concepts. Go from a beginner SQL programmer to writing complex SQL Queries.,https://img-c.udemycdn.com/course/240x135/584648_1cad_3.jpg,https://www.udemy.com/course/advanced-tsql-querying-using-sql-2014/,1.0,Computer Science,Udemy,"",2022-09-02,India,English,500,4,false,Videos,Neesham,0,0,https://img-c.udemycdn.com/course/125_H/584648_1cad_3.jpg,0
12,AWS Fundamentals,Amazon Web Services,130k,"","",https://www.coursera.org/search?query=AWS Fundamentals,4.6,Computer Science,Coursera,Amazon Web Services,2022-08-18,India,English,0,4,false,Videos,Neesham,0,0,,0
13,AWS Fundamentals: Addressing Security Risk,Amazon Web Services,11k,"","",https://www.coursera.org/search?query=AWS Fundamentals: Addressing Security Risk,4.3,Computer Science,Coursera,Amazon Web Services,2022-08-18,India,English,0,4,false,Videos,Neesham,0,0,,0
882,Agile PM 101 - Learn the Truth About Agile versus Waterfall,Agile Project Management Academy - Chuck Cobb,513985,"Learn to See Agile and Waterfall in a Fresh, New Perspective as Complementary Rather Than Competitive",https://img-b.udemycdn.com/course/240x135/352440_01ad_6.jpg,https://www.udemy.com/course/learn-the-truth-about-agile-versus-waterfall/,1.0,Computer Science,Udemy,"",2022-09-02,India,English,500,4,false,Videos,Neesham,0,0,https://img-b.udemycdn.com/course/125_H/352440_01ad_6.jpg,0
16,AWS Fundamentals: Migrating to the Cloud,Amazon Web Services,13k,"","",https://www.coursera.org/search?query=AWS Fundamentals: Migrating to the Cloud,4.5,Computer Science,Coursera,Amazon Web Services,2022-08-18,India,English,0,4,false,Videos,Neesham,0,0,,0
21,Accounting Analytics,University of Pennsylvania,80k,"","",https://www.coursera.org/search?query=Accounting Analytics,4.5,Computer Science,Coursera,University of Pennsylvania,2022-08-18,India,English,0,4,false,Videos,Neesham,0,0,,0
26,Advanced Business Analytics,University of Colorado Boulder,78k,"","",https://www.coursera.org/search?query=Advanced Business Analytics,4.5,Computer Science,Coursera,University of Colorado Boulder,2022-08-18,India,English,0,4,false,Videos,Neesham,0,0,,0
27,Advanced Data Science with IBM,IBM,320k,"","",https://www.coursera.org/search?query=Advanced Data Science with IBM,4.4,Computer Science,Coursera,IBM,2022-08-18,India,English,0,4,false,Videos,Neesham,0,0,,0
28,Advanced Machine Learning,National Research University Higher School of Economics,190k,"","",https://www.coursera.org/search?query=Advanced Machine Learning,4.5,Computer Science,Coursera,National Research University Higher School of Economics,2022-08-18,India,English,0,4,false,Videos,Neesham,0,0,,0
29,Advanced Machine Learning with TensorFlow on Google Cloud Platform,Google Cloud,35k,"","",https://www.coursera.org/search?query=Advanced Machine Learning with TensorFlow on Google Cloud Platform,4.5,Computer Science,Coursera,Google Cloud,2022-08-18,India,English,0,4,false,Videos,Neesham,0,0,,0
883,Amazon Web Services (AWS) - Zero to Hero,BackSpace Academy,537738,"Beginners, Zero to Hero. AWS EC2 web server, NodeJS Server, AWS RDS database server, S3, SES & CloudWatch. FREE",https://img-b.udemycdn.com/course/240x135/1331946_ed41_4.jpg,https://www.udemy.com/course/amazon-web-services-aws-v/,4.0,Computer Science,Udemy,"",2022-09-02,India,English,500,4,false,Videos,Neesham,0,0,https://img-b.udemycdn.com/course/125_H/1331946_ed41_4.jpg,0
886,Become an Android Developer from Scratch,Adam Lupu,717282,Simply the best place to start learning Android Development.,https://img-b.udemycdn.com/course/240x135/146156_c2cc_4.jpg,https://www.udemy.com/course/become-an-android-developer-from-scratch/,4.5,Computer Science,Udemy,"",2022-09-02,India,English,500,4,false,Videos,Neesham,0,0,https://img-b.udemycdn.com/course/125_H/146156_c2cc_4.jpg,9
890,Build Your First Website in 1 Week with HTML5 and CSS3,Ryan Bonhardt,971734,The Fastest Way to Learn HTML & CSS for the Real World,https://img-c.udemycdn.com/course/240x135/173548_c3e1_2.jpg,https://www.udemy.com/course/build-your-first-website-in-1-week/,3.0,Computer Science,Udemy,"",2022-09-02,India,English,500,4,false,Videos,Neesham,0,0,https://img-c.udemycdn.com/course/125_H/173548_c3e1_2.jpg,0
891,"Build a Quiz App with HTML, CSS, and JavaScript",James Quick,963131,"Improve your core development skills by building a Quiz App with HTML, CSS, and JavaScript",https://img-c.udemycdn.com/course/240x135/2223252_0708.jpg,https://www.udemy.com/course/build-a-quiz-app-with-html-css-and-javascript/,4.0,Computer Science,Udemy,"",2022-09-02,India,English,500,4,false,Videos,Neesham,0,0,https://img-c.udemycdn.com/course/125_H/2223252_0708.jpg,0
892,C++ Tutorial for Complete Beginners,John Purcell,40046,"How to program in the popular (and tricky!) C++ programming language, for complete beginners.",https://img-c.udemycdn.com/course/240x135/247190_5cb0_2.jpg,https://www.udemy.com/course/free-learn-c-tutorial-beginners/,1.0,Computer Science,Udemy,"",2022-09-02,India,English,500,4,false,Videos,Neesham,0,0,https://img-c.udemycdn.com/course/125_H/247190_5cb0_2.jpg,0
43,An Introduction to Programming the Internet of Things (IOT),"University of California, Irvine",270k,"","",https://www.coursera.org/search?query=An Introduction to Programming the Internet of Things (IOT),4.6,Computer Science,Coursera,"University of California, Irvine",2022-08-18,India,English,0,4,false,Videos,Neesham,0,0,,0
49,Android App Development,Vanderbilt University,120k,"","",https://www.coursera.org/search?query=Android App Development,4.5,Computer Science,Coursera,Vanderbilt University,2022-08-18,India,English,0,4,false,Videos,Neesham,0,0,,0
51,Antibiotic Stewardship,Stanford University,11k,"","",https://www.coursera.org/search?query=Antibiotic Stewardship,4.5,Computer Science,Coursera,Stanford University,2022-08-18,India,English,0,4,false,Videos,Neesham,0,0,,0
885,"Basics of Scrum, Agile and Project Delivery",SCRUMstudy Certification,261803,The Scrum Body of Knowledge (SBOK™) provides guidelines for the successful implementation of Scrum methodology.,https://img-c.udemycdn.com/course/240x135/151198_265f_2.jpg,https://www.udemy.com/course/scrum-methodology/,1.0,Computer Science,Udemy,"",2022-09-02,India,English,500,4,false,Videos,Neesham,0,0,https://img-c.udemycdn.com/course/125_H/151198_265f_2.jpg,0
54,Applied Data Science,IBM,220k,"","",https://www.coursera.org/search?query=Applied Data Science,4.6,Computer Science,Coursera,IBM,2022-08-18,India,English,0,4,false,Videos,Neesham,0,0,,0
895,Code Your First Game: Arcade Classic in JavaScript on Canvas,Chris DeLeon,716330,Program a complete game today. No special software or install required. All you need is a text editor and a web browser.,https://img-b.udemycdn.com/course/240x135/387820_93f0_5.jpg,https://www.udemy.com/course/code-your-first-game/,3.0,Computer Science,Udemy,"",2022-09-02,India,English,500,4,false,Videos,Neesham,0,0,https://img-b.udemycdn.com/course/125_H/387820_93f0_5.jpg,0
56,Applied Data Science with Python,University of Michigan,480k,"","",https://www.coursera.org/search?query=Applied Data Science with Python,4.5,Computer Science,Coursera,University of Michigan,2022-08-18,India,English,0,4,false,Videos,Neesham,0,0,,0
57,Applied Machine Learning in Python,University of Michigan,150k,"","",https://www.coursera.org/search?query=Applied Machine Learning in Python,4.6,Computer Science,Coursera,University of Michigan,2022-08-18,India,English,0,4,false,Videos,Neesham,0,0,,0
58,"Applied Plotting, Charting & Data Representation in Python",University of Michigan,97k,"","","https://www.coursera.org/search?query=Applied Plotting, Charting & Data Representation in Python",4.6,Computer Science,Coursera,University of Michigan,2022-08-18,India,English,0,4,false,Videos,Neesham,0,0,,0
896,Coding Essentials - Logic Building for Beginners,Prateek Narang,990600,"Enter the world of programming, learn fundamental building blocks of programming & problem solving for beginners.",https://img-c.udemycdn.com/course/240x135/4481530_e919_2.jpg,https://www.udemy.com/course/learn-coding-for-beginners/,4.0,Computer Science,Udemy,"",2022-09-02,India,English,500,4,false,Videos,Neesham,0,0,https://img-c.udemycdn.com/course/125_H/4481530_e919_2.jpg,0
62,Architecting with Google Cloud Platform 日本語版,Google Cloud,4.2k,"","",https://www.coursera.org/search?query=Architecting with Google Cloud Platform 日本語版,4.5,Computer Science,Coursera,Google Cloud,2022-08-18,India,English,0,4,false,Videos,Neesham,0,0,,0
64,Architecting with Google Kubernetes Engine 日本語版,Google Cloud,3.9k,"","",https://www.coursera.org/search?query=Architecting with Google Kubernetes Engine 日本語版,4.5,Computer Science,Coursera,Google Cloud,2022-08-18,India,English,0,4,false,Videos,Neesham,0,0,,0
899,Create a 3D character in Blender from scratch,Raymond Gabriel,623928,Step by step guide to model a 3D character and texture it,https://img-c.udemycdn.com/course/240x135/3319164_ebd9.jpg,https://www.udemy.com/course/create-a-3d-character-in-blender/,3.0,Computer Science,Udemy,"",2022-09-02,India,English,500,4,false,Videos,Neesham,0,0,https://img-c.udemycdn.com/course/125_H/3319164_ebd9.jpg,0
900,Creating Your First Game in Unreal Engine 5,UNF Games,959864,Learn to create your first game in Unreal Engine 5 using Blueprints,https://img-c.udemycdn.com/course/240x135/4581130_ec38_2.jpg,https://www.udemy.com/course/creating-your-first-game-in-unreal-engine-5/,3.0,Computer Science,Udemy,"",2022-09-02,India,English,500,4,false,Videos,Neesham,0,0,https://img-c.udemycdn.com/course/125_H/4581130_ec38_2.jpg,0
901,Cyber Security Course for Beginners - Level 01,FourthWall Technologies,642254,Learn the Security Fundamentals required for your everyday online presence.,https://img-c.udemycdn.com/course/240x135/1117528_f38f.jpg,https://www.udemy.com/course/certified-secure-netizen/,0.0,Computer Science,Udemy,"",2022-09-02,India,English,500,4,false,Videos,Neesham,0,0,https://img-c.udemycdn.com/course/125_H/1117528_f38f.jpg,0
902,Deep Learning Prerequisites: The Numpy Stack in Python V2,Lazy Programmer Team,979845,"Numpy, Scipy, Pandas, and Matplotlib: prep for deep learning, machine learning, and artificial intelligence",https://img-b.udemycdn.com/course/240x135/3060786_438f_2.jpg,https://www.udemy.com/course/numpy-python/,4.0,Computer Science,Udemy,"",2022-09-02,India,English,500,4,false,Videos,Neesham,0,0,https://img-b.udemycdn.com/course/125_H/3060786_438f_2.jpg,0
903,DevOps - The Introduction Course,Mumshad Mannambeth,924754,The Swiss Army Knife of DevOps and Cloud courses. Introduced basic DevOps concepts to an Absolute Beginner,https://img-c.udemycdn.com/course/240x135/1735956_d519.jpg,https://www.udemy.com/course/learn-devops/,3.0,Computer Science,Udemy,"",2022-09-02,India,English,500,4,false,Videos,Neesham,0,0,https://img-c.udemycdn.com/course/125_H/1735956_d519.jpg,0
904,Developing app using Flutter - May 2022,Proton Expert Systems & Solutions,655221,"Flutter, android app, Weather app, MySQL, Firebase, cloud firestore database, Rest APIs",https://img-c.udemycdn.com/course/240x135/4609182_3653.jpg,https://www.udemy.com/course/developing-app-using-flutter/,3.0,Computer Science,Udemy,"",2022-09-02,India,English,500,4,false,Videos,Neesham,0,0,https://img-c.udemycdn.com/course/125_H/4609182_3653.jpg,0
912,Excel Dashboards in an Hour,Mynda Treacy,821142,"Learn how to create interactive Excel Dashboards in one hour. No special add-ins or tools required, just Excel.",https://img-c.udemycdn.com/course/240x135/926630_7e9d_2.jpg,https://www.udemy.com/course/excel-dashboards-in-an-hour/,3.8,Computer Science,Udemy,"",2022-09-02,India,English,500,4,false,Videos,Neesham,0,0,https://img-c.udemycdn.com/course/125_H/926630_7e9d_2.jpg,19
79,Basic Statistics,University of Amsterdam,180k,"","",https://www.coursera.org/search?query=Basic Statistics,4.6,Computer Science,Coursera,University of Amsterdam,2022-08-18,India,English,0,4,false,Videos,Neesham,0,0,,0
87,Behavioral Finance,Duke University,55k,"","",https://www.coursera.org/search?query=Behavioral Finance,4.4,Computer Science,Coursera,Duke University,2022-08-18,India,English,0,4,false,Videos,Neesham,0,0,,0
89,Big Data – Introducción al uso práctico de datos masivos,Universitat Autònoma de Barcelona,8.8k,"","",https://www.coursera.org/search?query=Big Data – Introducción al uso práctico de datos masivos,4.5,Computer Science,Coursera,Universitat Autònoma de Barcelona,2022-08-18,India,English,0,4,false,Videos,Neesham,0,0,,0
91,Biology Meets Programming: Bioinformatics for Beginners,University of California San Diego,88k,"","",https://www.coursera.org/search?query=Biology Meets Programming: Bioinformatics for Beginners,4.4,Computer Science,Coursera,University of California San Diego,2022-08-18,India,English,0,4,false,Videos,Neesham,0,0,,0
913,Excel: From beginner to intermediate,Phillip Burton,726417,Learn the skills that Microsoft want you to know in Excel.,https://img-b.udemycdn.com/course/240x135/2483442_ae27_6.jpg,https://www.udemy.com/course/excel-2019-beginner-to-microsoft-intermediate/,0.0,Computer Science,Udemy,"",2022-09-02,India,English,500,4,false,Videos,Neesham,0,0,https://img-b.udemycdn.com/course/125_H/2483442_ae27_6.jpg,0
94,Blockchain,University at Buffalo,68k,"","",https://www.coursera.org/search?query=Blockchain,4.6,Computer Science,Coursera,University at Buffalo,2022-08-18,India,English,0,4,false,Videos,Neesham,0,0,,0
96,Blockchain Revolution in Financial Services,INSEAD,1.6k,"","",https://www.coursera.org/search?query=Blockchain Revolution in Financial Services,4.6,Computer Science,Coursera,INSEAD,2022-08-18,India,English,0,4,false,Videos,Neesham,0,0,,0
915,FREE Microsoft Dynamics 365 For Beginners (Updated for 2021),Online CRM Training (3E Consulting Private Limited),993747,Learn the basics to become an Expert of Microsoft Dynamics 365 (CRM) Enterprise Solution and Boost Your Career Growth.,https://img-c.udemycdn.com/course/240x135/680886_5a75_9.jpg,https://www.udemy.com/course/microsoft-dynamics-crm-introduction-course/,3.0,Computer Science,Udemy,"",2022-09-02,India,English,500,4,false,Videos,Neesham,0,0,https://img-c.udemycdn.com/course/125_H/680886_5a75_9.jpg,3
104,Building Batch Data Pipelines on GCP,Google Cloud,7.3k,"","",https://www.coursera.org/search?query=Building Batch Data Pipelines on GCP,4.5,Computer Science,Coursera,Google Cloud,2022-08-18,India,English,0,4,false,Videos,Neesham,0,0,,0
105,Building Conversational Experiences with Dialogflow,Google Cloud,22k,"","",https://www.coursera.org/search?query=Building Conversational Experiences with Dialogflow,4.5,Computer Science,Coursera,Google Cloud,2022-08-18,India,English,0,4,false,Videos,Neesham,0,0,,0
107,Building Scalable Java Microservices with Spring Boot and Spring Cloud,Google Cloud,24k,"","",https://www.coursera.org/search?query=Building Scalable Java Microservices with Spring Boot and Spring Cloud,4.3,Computer Science,Coursera,Google Cloud,2022-08-18,India,English,0,4,false,Videos,Neesham,0,0,,0
108,Building Your Leadership Skills,HEC Paris,67k,"","",https://www.coursera.org/search?query=Building Your Leadership Skills,4.5,Computer Science,Coursera,HEC Paris,2022-08-18,India,English,0,4,false,Videos,Neesham,0,0,,0
917,Foundations of Front-End Web Development,Davide Molin,662885,Learn the skills to quickly start a career in Front-End Development today!,https://img-c.udemycdn.com/course/240x135/311538_d31f_3.jpg,https://www.udemy.com/course/foundations-of-front-end-development/,1.0,Computer Science,Udemy,"",2022-09-02,India,English,500,4,false,Videos,Neesham,0,0,https://img-c.udemycdn.com/course/125_H/311538_d31f_3.jpg,0
919,Git & GitHub Crash Course: Create a Repository From Scratch!,Kalob Taulien,888621,"Learn how to create a Git repository, clone it, make changes, and submit changes to GitHub in less than 30 minutes.",https://img-b.udemycdn.com/course/240x135/1731774_b53c_2.jpg,https://www.udemy.com/course/git-and-github-crash-course-creating-a-repository-from-scratch/,4.0,Computer Science,Udemy,"",2022-09-02,India,English,500,4,false,Videos,Neesham,0,0,https://img-b.udemycdn.com/course/125_H/1731774_b53c_2.jpg,0
